text,stock_change,compound,neg,neu,pos
|Confidence International AB: Samir Taha anmäler eget utträde ur Confidence styrelse|,-8.58,0.0,0.0,1.0,0.0
|Kallelse till extra bolagsstämma i Confidence International AB|,-7.47,0.0,0.0,1.0,0.0
|Confidence International AB: Rättelse: Confidence kallar till extra stämma med förslag om namnändring och nyemission|,6.9,-0.2732,0.13,0.87,0.0
|Confidence International AB: Confidence kallar till extra stämma med förslag om namnändring och nyemission|,6.9,-0.2732,0.139,0.861,0.0
|Confidence International AB: Confidence avtalar brandskydd för datacenter till värde 9,3 MSEK|,5.21,0.34,0.0,0.821,0.179
|Confidence International AB: Storägare i Confidence löser in teckningsoptioner och koncernen tillförs ytterligare ca 3 MSEK i tillväxtkapital|,5.56,0.2732,0.0,0.89,0.11
|Confidence International AB: Confidence topprekryterar, Thomas Lundin ny koncernchef och VD|,7.34,0.3182,0.0,0.813,0.187
|Confidence International AB: Första utnyttjandeperioden för teckningsoptioner av serie 3 inleds|,7.34,0.0,0.0,1.0,0.0
|Confidence International AB: Confidence utvecklar den operationella modellen och etablerar ny ledningsorganisation efter förvärvet av Nordic LEVEL Services Group|,5.0,0.6486,0.0,0.762,0.238
|Kvartalsrapport första kvartalet 2021, Confidence International AB|,-8.52,0.0,0.0,1.0,0.0
|Confidence International AB: Confidence riktade nyemission fulltecknad|,-6.89,0.0,0.0,1.0,0.0
|Confidence International AB: Confidence avser genomföra en riktad nyemission om ca 10 MSEK|,-6.89,0.0,0.0,1.0,0.0
|Confidence International AB: Confidence uppdaterar långsiktiga målsättningar för tillväxt och lönsamhet|,10.89,0.5719,0.0,0.657,0.343
|Confidence International AB: Confidence företrädesemission kraftigt övertecknad|,-5.33,0.128,0.0,0.8,0.2
|Confidence International AB: Confidence senarelägger publicering av delårsrapport för fjärde kvartalet 2020|,-15.97,0.0,0.0,1.0,0.0
|Confidence International AB: Vattenfall tilldelar Confidence ramavtal inom brand- och säkerhetsteknik|,48.75,-0.34,0.194,0.806,0.0
|Confidence International AB: Rättelse: Kriminalvården meddelar tilldelningsbeslut avseende säkerhetsteknik till värde 56 MSEK|,48.75,0.34,0.0,0.833,0.167
|Confidence International AB: Kriminalvården och Confidence tecknar avtal inom säkerhetsteknik för Anstalten Hall till värde 56 MSEK|,82.24,0.6808,0.0,0.728,0.272
|Vd för Confidence International AB kommenterar och samtalar kring halvårsrapport|,-7.44,0.0,0.0,1.0,0.0
|Mikael Behm utsedd till ny CFO för Confidence International AB|,7.29,0.3182,0.0,0.796,0.204
|Confidence International AB (publ.), noterat på NASDAQ First North, rapporterar från årsstämma 2020-06-11|,6.09,0.0,0.0,1.0,0.0
|Confidence International AB: Rättelse: Confidence brandskyddar nytt datacenter till värde 12 MSEK|,10.05,0.34,0.0,0.821,0.179
|Confidence International AB: Confidence brandskyddar nytt datacenter till värde 12 MSEK|,10.05,0.34,0.0,0.806,0.194
|Confidence International AB: Confidence levererar kamerasystem till Vattenfall Eldistribution|,8.42,0.0,0.0,1.0,0.0
|Confidence International AB: Confidence säkrar skyddsklassad kritisk infrastruktur till värde 5,1 MSEK|,17.58,0.34,0.144,0.562,0.294
|Confidence International AB: Bokslutskommuniké 2019|,-23.33,0.0,0.0,1.0,0.0
|Confidence International AB: Teknisk säkerhet och brandskydd av skyddsklassad kritisk infrastruktur till värde 4,8 MSEK|,-23.33,0.4404,0.118,0.615,0.267
|Confidence International AB: Kriminalvården och Confidence tecknar ramavtal inom brand- och säkerhetsteknik|,12.5,-0.34,0.179,0.821,0.0
|Confidence International AB: Förtydligande: Swedavia väljer Confidence som ramavtalspartner för installationstjänster av tekniska säkerhetssystem|,107.41,0.0,0.0,1.0,0.0
|Confidence International AB: Svedavia väljer Confidence som ramavtalspartner för installationstjänster av tekniska säkerhetssystem|,107.41,0.0,0.0,1.0,0.0
|Kvartalsrapport tredje kvartalet 2019, Confidence International AB|,-14.71,0.0,0.0,1.0,0.0
|Confidence International AB: Ledande aktör inom datacenter väljer Confidence för teknisk säkerhet|,59.62,0.7003,0.0,0.633,0.367
|Confidence International AB: Confidence positiva tillväxtfas understöds genom ökad rörelsekredit|,7.18,0.5267,0.0,0.726,0.274
|Confidence International AB (publ.), noterat på NASDAQ First North, rapporterar från årsstämma 2019-06-05|,-6.42,0.0,0.0,1.0,0.0
|Kvartalsrapport första kvartalet 2019, Confidence International AB|,8.89,0.0,0.0,1.0,0.0
|Confidence International AB: Confidence offentliggör prospekt och ny finansiell information som återfinns i prospektet|,-9.87,0.3182,0.0,0.85,0.15
|Kallelse till extra bolagsstämma i Confidence International AB|,-9.49,0.0,0.0,1.0,0.0
|Confidence International AB: Bokslutskommuniké 2018|,5.38,0.0,0.0,1.0,0.0
|Confidence International AB: Confidence föreslår ökat finansiellt handlingsutrymme genom nyemission|,5.38,0.2732,0.0,0.811,0.189
|Kvartalsrapport tredje kvartalet 2018, Confidence International AB|,-14.63,0.0,0.0,1.0,0.0
|Kallelse till extra bolagsstämma i Confidence international AB (publ)|,-14.63,0.0,0.0,1.0,0.0
|Strategiskt viktig säkerhetsaffär till Confidence|,18.68,0.2023,0.0,0.69,0.31
|Kvartalsrapport andra kvartalet 2018, Confidence International AB|,-17.33,0.0,0.0,1.0,0.0
|Ingram Micro väljer Confidence för sitt första fullfillmentcenter i Norden|,5.33,0.0,0.0,1.0,0.0
|Västerås största bostadsföretag väljer Confidence för ökad trygghet|,-10.77,0.0,0.0,1.0,0.0
|Utfall i Confidence Internationals nyemission|,-10.77,0.0,0.0,1.0,0.0
|Ledande datacenter väljer Confidence för större säkerhetsentreprenad|,8.42,0.6705,0.0,0.476,0.524
|Confidence offentliggör prospekt|,8.42,0.0,0.0,1.0,0.0
|Kvartalsrapport första kvartalet 2018, Confidence International AB|,-25.81,0.0,0.0,1.0,0.0
|Kvartalsrapport första kvartalet 2018, Confidence International AB|,-25.81,0.0,0.0,1.0,0.0
|Skrivrättelse: KALLELSE TILL ÅRSSTÄMMA I CONFIDENCE INTERNATIONAL AB (PUBL)|,-6.29,0.0,0.0,1.0,0.0
|KALLELSE TILL ÅRSSTÄMMA I CONFIDENCE INTERNATIONAL AB (PUBL)|,-6.29,0.0,0.0,1.0,0.0
|Delårsrapport Creades AB 1 januari - 30 september 2021|,6.49,0.0,0.0,1.0,0.0
|Förändrat antal aktier och röster i Creades AB (publ)|,-5.97,0.296,0.0,0.784,0.216
|Creades AB: KALLELSE TILL EXTRA BOLAGSSTÄMMA I CREADES|,16.14,0.0,0.0,1.0,0.0
|Creades AB: Creades har genomfört en nyemission om cirka 11,1 miljoner aktier och tillförs härigenom cirka 1 000 miljoner kronor|,16.14,0.296,0.0,0.896,0.104
|Creades AB: Creades utreder förutsättningarna för att genomföra en nyemission om upp till cirka 1 000 miljoner kronor|,16.14,0.0,0.0,1.0,0.0
|Creades AB: KALLELSE TILL ÅRSSTÄMMA I CREADES 2021|,5.37,0.0,0.0,1.0,0.0
|Creades AB: Substansvärde per 2020-10-31|,5.46,0.0,0.0,1.0,0.0
|Creades AB: Valberedning inför årsstämman 2021|,7.83,0.0,0.0,1.0,0.0
|Creades AB: KALLELSE TILL ÅRSSTÄMMA I CREADES|,-9.8,0.0,0.0,1.0,0.0
|Creades AB: Bokslutskommuniké 1 januari - 31 december 2019|,7.93,0.0,0.0,1.0,0.0
|Beslut vid årsstämma i Creades|,-5.04,0.0,0.0,1.0,0.0
|Påminnelse om DistIT AB Investerarfokusdag: EFUEL den 22 oktober 2021|,-5.67,0.0,0.0,1.0,0.0
|Kallelse till extra bolagsstämma i DistIT AB (publ)|,15.26,0.0,0.0,1.0,0.0
|DistIT: Delårsrapport april - juni 2021|,15.26,0.0,0.0,1.0,0.0
|DistIT förvärvar EFUEL (Electric Fuel Infrastructure Sweden 2 AB), ett av Sveriges största bolag inom elbilsladdning|,15.26,0.0,0.0,1.0,0.0
|Kallelse till årsstämma i DistIT AB (publ)|,9.94,0.0,0.0,1.0,0.0
|DistIT presenterar nya finansiella mål för 2025|,12.78,0.0,0.0,1.0,0.0
|DistIT AB (publ): Omvänd vinstvarning|,18.53,0.0,0.0,1.0,0.0
|DistIT: Delårsrapport juli – september 2020|,-7.5,0.0,0.0,1.0,0.0
|DistIT: Rättelse p.g.a. tekniskt fel med utebliven bilaga: Delårsrapport april - juni 2020|,-6.54,-0.5106,0.216,0.784,0.0
|DistIT: Delårsrapport april - juni 2020|,-6.54,0.0,0.0,1.0,0.0
|DistIT: BOKSLUTSKOMMUNIKÉ 2019|,7.75,0.0,0.0,1.0,0.0
|DistIT: Delårsrapport juli - september 2019|,-15.6,0.0,0.0,1.0,0.0
|DistIT: Delårsrapport Q2 april - juni 2019|,6.95,0.0,0.0,1.0,0.0
|Marknads- och kostnadssynergier inom DistIT-koncernen|,6.97,0.0,0.0,1.0,0.0
|Kommuniké från årsstämma i DistIT AB (Publ.)|,-6.82,0.0,0.0,1.0,0.0
|DistIT: Delårsrapport januari - mars 2019|,-6.82,0.0,0.0,1.0,0.0
|Delårsrapport januari - september 2018|,8.49,0.0,0.0,1.0,0.0
|DistIT placerar obligationer om 240 miljoner kronor|,5.12,0.0,0.0,1.0,0.0
|DistIT AB FÖRVÄRVAR RESTERANDE 10 % I AURORA GROUP HOLDING A/S|,-5.21,0.0,0.0,1.0,0.0
|Kommuniké från årsstämma i DistIT AB (publ), tisdagen den 24 april 2018|,-5.21,0.0,0.0,1.0,0.0
|Delårsrapport januari - mars 2018|,-5.21,0.0,0.0,1.0,0.0
|Diadrom har idag fått den största enskilda ordern i Diadroms historia med ett ordervärde om 7,3 MSEK.|,6.3,0.0,0.0,1.0,0.0
|Kommuniké årsstämma 2021 i Diadrom Holding Aktiebolag (publ)|,-7.97,0.0,0.0,1.0,0.0
|Styrelsen i Diadrom Holding AB (publ) föreslår utdelning vid årsstämma onsdag den 30 juni 2021|,9.72,0.0,0.0,1.0,0.0
|DIADROM HOLDING AB (PUBL) förutser högre resultat för fjärde kvartalet 2020|,13.49,0.0,0.0,1.0,0.0
|Diadrom Software ansluter sig till Kvaser´s TA-nätverk|,13.49,0.0,0.0,1.0,0.0
|Diadrom får order från Scania på expertkonsultation för ny generation av kommunikationsramverk|,5.77,0.3182,0.0,0.827,0.173
|Diadrom Holding AB (publ) - VD och delar av ledningsgruppen köper aktier av fyra storägare|,6.73,0.296,0.0,0.864,0.136
|Uppdatering av pressmeddelande från 28 maj 2019 kl. 15:15: DIADROM HOLDING AB (PUBL) förutser lägre resultat för andra kvartalet 2020|,-5.99,-0.296,0.104,0.896,0.0
|Diadrom Holding: DIADROM erhåller betydande tilläggsorder från Nippon Seiki|,-6.8,0.0,0.0,1.0,0.0
|Diadrom Holding AB (publ) varslar om uppsägning på grund av arbetsbrist orsakad av COVID-19|,-6.95,0.0,0.0,1.0,0.0
|Kommuniké årsstämma 2020 i Diadrom Holding Aktiebolag (publ)|,-6.95,0.0,0.0,1.0,0.0
|Styrelsen i Diadrom Holding AB (publ) drar tillbaka förslag om utdelning mot bakgrund av stora förändringar i beläggning|,-16.83,-0.1779,0.091,0.909,0.0
|Diadrom Holding AB (publ) omfattas av neddragningar hos kund i spåren av den pågående COVID-19-pandemin|,-16.83,-0.4588,0.176,0.824,0.0
|Diadrom Holding: DIADROM HOLDING AB (PUBL) förutser lägre resultat för fjärde kvartalet|,-18.09,-0.296,0.167,0.833,0.0
|Diadrom Holding: Diadrom får order på produkten Diadrom Autotech Bootloader från en världsledande underleverantör av Head-Up-Displays för fordonsindustrin|,8.29,0.0,0.0,1.0,0.0
|Delårsrapport perioden januari-juni 2018 Diadrom Holding AB (publ)|,-10.78,0.0,0.0,1.0,0.0
|Delårsrapport perioden januari-mars 2018 Diadrom Holding AB (publ)|,-19.62,0.0,0.0,1.0,0.0
|Diadrom erhåller order på närmare 5 MSEK|,6.29,0.0,0.0,1.0,0.0
|Diadroms ägarspridning fulltecknad|,-5.69,0.0,0.0,1.0,0.0
|Diadrom Holding AB (publ) genomför ägarspridning|,-6.44,0.0,0.0,1.0,0.0
|Delårsrapport perioden januari-mars 2017 Diadrom Holding AB (publ)|,5.38,0.0,0.0,1.0,0.0
|Diadrom får order inom automatiserad verifiering för global fordonsunderleverantör|,9.84,0.0,0.0,1.0,0.0
|Kommuniké årsstämma 2017 i Diadrom Holding Aktiebolag (publ)|,-7.88,0.0,0.0,1.0,0.0
|Bokslutskommuniké 2016 för Diadrom Holding AB (publ)|,6.06,0.0,0.0,1.0,0.0
|Kallelse till årsstämma i Diadrom Holding Aktiebolag (publ)|,6.06,0.0,0.0,1.0,0.0
|Diadrom visar upp erbjudanden inom kamerautveckling vid konferensen Elektronik i fordon|,7.73,0.0,0.0,1.0,0.0
|Delårsrapport perioden januari-mars 2016 Diadrom Holding AB (publ)|,-10.92,0.0,0.0,1.0,0.0
|Kallelse till årsstämma i Diadrom Holding Aktiebolag (publ)|,8.26,0.0,0.0,1.0,0.0
|Delårsrapport perioden januari-juni 2015 Diadrom Holding AB (publ)|,-7.41,0.0,0.0,1.0,0.0
|Delårsrapport perioden januari-mars 2015 Diadrom Holding AB (publ)|,-5.07,0.0,0.0,1.0,0.0
|Kallelse till extra bolagsstämma i Dignitana AB (publ)|,5.57,0.0,0.0,1.0,0.0
|Dignitana AB: Dignitana offentliggör riktad nyemission om 75 miljoner kronor för accelererad tillväxt och den strategiska övergången till DigniCap Delta, samt nedskrivning av en äldre generation maskiner.|,5.57,0.3818,0.0,0.909,0.091
|Dignitana AB: Ny CPT-koder för mekanisk skalpkylning banar väg för ersättning i USA|,6.17,0.3182,0.0,0.839,0.161
|Dignitana AB: Dignitana publicerar kvartalsrapport för Q2 2020|,6.38,0.0,0.0,1.0,0.0
|Dignitana AB: Dignitana publicerar kvartalsrapport för Q1 2020|,9.09,0.0,0.0,1.0,0.0
|Dignitana AB: Dignitana publicerar Årsredovisning 2019|,6.21,0.0,0.0,1.0,0.0
|Dignitana AB: Dignitana medverkar på Stockholm Corporate Finance 12:e Life Science-seminarium den 12 mars|,-7.34,-0.3182,0.15,0.85,0.0
|Drillcon: DRILLCON ERHÅLLER ETT BORRKONTRAKT MED LUNDIN SOMINCOR I PORTUGAL|,-6.85,0.0,0.0,1.0,0.0
|Drillcon: ORGANISK TILLVÄXT MEN UPPSTARTER OCH UTMANINGAR I FLERA PROJEKT HAR RESULTERAT I EN TEMPORÄRT ÖKAD KOSTNADSMASSA|,-6.85,0.656,0.0,0.737,0.263
|Drillcon: DRILLCON AB - BOKSLUTSKOMMUNIKÉ|,6.05,0.0,0.0,1.0,0.0
|Drillcon: DRILLCON FÅR GENOMBROTT PÅ NY GEOGRAFISK MARKNAD - IRLAND|,10.29,0.8301,0.0,0.507,0.493
|Drillcon: DRILLCON ERHÅLLER BORRKONTRAKT MED LUNDIN MINING I SYDAMERIKA|,10.29,0.0,0.0,1.0,0.0
|Drillcon: DRILLCON AB - TREDJE KVARTALETS RAPPORT|,-6.29,0.0,0.0,1.0,0.0
|Drillcon: DRILLCON SLUTER ETT BORRKONTRAKT MED TRAFIGURA MINING GROUP - MATSA SOM MOTSVARAR ETT VÄRDE MELLAN 240-260 MKR|,23.51,0.4824,0.0,0.844,0.156
|Drillcon: DRILLCON AB - FÖRSTA KVARTALETS RAPPORT|,-8.06,0.0,0.0,1.0,0.0
|Drillcon: DRILLCON ERHÅLLER ETT BORRKONTRAKT MED ZINKGRUVAN MINING AB|,-5.04,0.0,0.0,1.0,0.0
|Drillcon: STARKT FÖRBÄTTRAT RESULTAT, NYA KONTRAKT OCH KUNDER|,12.76,0.4278,0.0,0.712,0.288
|Drillcon: DRILLCON AB - ANDRA KVARTALETS RAPPORT|,-7.67,0.0,0.0,1.0,0.0
|Drillcon AB - Första kvartalets rapport|,8.16,0.0,0.0,1.0,0.0
|Drillcon: DRILLCON BOKSLUTSKOMMUNIKÉ 2018|,-5.56,0.0,0.0,1.0,0.0
|DRILLCON SCANDINAVIA ERHÅLLER ETT BORRKONTRAKT MED LKAB MOTSVARANDE ETT VÄRDE UPP TILL 200 Mkr|,8.8,0.4824,0.0,0.806,0.194
|DRILLCON AMERICAS ERHÅLLER ETT KONTRAKT AVSEENDE RAISEBORRNING|,10.33,0.0,0.0,1.0,0.0
|DRILLCON AB - ANDRA KVARTALETS RAPPORT - 2018|,7.48,0.0,0.0,1.0,0.0
|DRILLCON AB - FÖRSTA KVARTALETS RAPPORT - 2018|,-12.39,0.0,0.0,1.0,0.0
|Drillcon AB - Delårsrapport tredje kvartalet|,-5.23,0.0,0.0,1.0,0.0
|DRILLCON ERHÅLLER ETT FÖRLÄNGT BORRKONTRAKT MED SOMINCOR SA - LUNDIN MINING|,5.63,0.0,0.0,1.0,0.0
|Delårsrapport januari-juni, 2017|,23.36,0.0,0.0,1.0,0.0
|Drillcon AB delårsrapport jan-mars 2017|,5.41,0.0,0.0,1.0,0.0
|Drillcon utökar borrningarna åt LKAB|,7.32,0.0,0.0,1.0,0.0
|Drillcon AB (publ) Delårsrapport januari-mars 2016|,7.53,0.0,0.0,1.0,0.0
|Drillcons nya CEO tillträder 18 maj|,7.53,0.0,0.0,1.0,0.0
|Drillcon AB (publ) Bokslutskommuniké januari-december 2015|,6.91,0.0,0.0,1.0,0.0
|Drillcon förnyar raiseborrningskontrakt i Portugal|,-7.19,0.0,0.0,1.0,0.0
|Drillcon AB (publ) Delårsrapport januari-september 2015|,5.48,0.0,0.0,1.0,0.0
|Drillcon AB (publ) Halvårsrapport januari-juni 2015|,-12.02,0.0,0.0,1.0,0.0
|Drillcon AB (publ) Delårsrapport januari-mars 2015|,-6.14,0.0,0.0,1.0,0.0
|Drillcon AB (publ) Bokslutskommuniké januari-december 2014|,21.87,0.0,0.0,1.0,0.0
|Marknadsuppdatering : Ellen AB levererar en förbättrad bruttomarginal och ett förbättrat resultat trots en något lägre försäljning för perioden januari till september 2021|,5.16,-0.7003,0.216,0.784,0.0
|Ellen signerar ett utökat distributörsavtal för att lansera Ellens produktportfölj i bland annat Storbritannien, Nederländerna och Polen|,12.07,0.0,0.0,1.0,0.0
|Ellen AB - Bokslutskommuniké 2020|,-6.94,0.0,0.0,1.0,0.0
|Ellen offentliggör prospekt|,-8.0,0.0,0.0,1.0,0.0
|Ellen AB levererar fortsatt försäljningstillväxt och ett förbättrat resultat på en marknad kraftigt präglad av en global pandemi|,-17.43,0.128,0.0,0.919,0.081
|Ellen genomför en fullt ut säkerställd företrädesemission om cirka 14,9 MSEK|,-17.43,0.0,0.0,1.0,0.0
|Halvårsrapport januari - juni 2020|,-16.32,0.0,0.0,1.0,0.0
|Årsredovisning 2019 – Ellen AB (publ)|,17.81,0.0,0.0,1.0,0.0
|Ellen AB levererar en stark försäljningstillväxt om +36 procent för första kvartalet 2020|,14.51,0.5106,0.0,0.784,0.216
|Bokslutskommuniké 2019|,-6.66,0.0,0.0,1.0,0.0
|Ellen AB stärker sin position ytterligare på den svenska marknaden via ett utökat samarbete med Apotek Hjärtat|,27.77,0.4588,0.0,0.842,0.158
|Ellen AB inleder ett samarbete med Åhléns|,16.13,0.0,0.0,1.0,0.0
|Ellen AB stärker sitt samarbete med Sveriges största apotekskedja Apoteket AB|,5.73,0.4588,0.0,0.769,0.231
|Ellen erhåller en påfyllnadsorder om 21 000 EURO från Esquire för Ryssland, CIS-länderna|,5.01,-0.5106,0.216,0.784,0.0
|Ellens försäljning första fyra månaderna visar en tillväxt med 24 procent med bibehållen bruttomarginal jämfört med föregående års.|,5.55,0.3818,0.0,0.867,0.133
|Ellen presenterar samarbete med entreprenören Isabella Löwengrip|,17.11,0.0,0.0,1.0,0.0
|Bokslutskommuniké 2018|,-7.45,0.0,0.0,1.0,0.0
|Ellens dotterbolag Ellen Asia Ltd samarbetsavtal med Humanwell Healthcare Group i Kina har inte uppnått önskat resultat under 2018|,-7.01,0.0,0.0,1.0,0.0
|Ellen lanserar ny produkt, nytt varumärke och den digitala satsningen|,5.66,0.3182,0.0,0.796,0.204
|Rättelse av idag tidigare kommunicerade pressmeddelande: Ellen har skrivit ett distributörsavtal med partner för Ryssland, CIS-länderna|,14.05,-0.5106,0.18,0.82,0.0
|Ellen har skrivit ett distributörsavtal med partner för Ryssland, CIS-länderna|,14.05,-0.5106,0.268,0.732,0.0
|KALLELSE TILL EXTRA BOLAGSSTÄMMA|,-27.54,0.0,0.0,1.0,0.0
|Halvårsrapport 2018|,-27.54,0.0,0.0,1.0,0.0
|Ellen genomför nyemission om 19,6 MSEK|,-27.54,0.0,0.0,1.0,0.0
|Ellens dotterbolag Ellen Asia Ltd har idag förlängt samarbetsavtal med Humanwell Healtchare Group i Kina|,8.17,0.0,0.0,1.0,0.0
|Utökad distribution på tyska drugstorekedjan Rossmann|,8.17,0.0,0.0,1.0,0.0
|Kallelse till årsstämma i ELLEN AB 2018|,-8.43,0.0,0.0,1.0,0.0
|Bokslutskommuniké 2017|,-10.53,0.0,0.0,1.0,0.0
|Ellen har tecknat avtal om ny produkt med MedicaNatumin|,-6.19,0.6705,0.0,0.56,0.44
|Ellens dotterbolag Ellen Asia Ltd har idag tecknat samarbetsavtal med Humanwell Healthcare Group om försäljning i Kina|,73.71,0.0,0.0,1.0,0.0
|Apoteket AB relanserar Ellens probiotiska tampong både i butik och i sin webbshop|,9.15,0.0,0.0,1.0,0.0
|Apoteket Hjärtat säljer nu alla Ellens produkter på sin webshop|,15.65,0.0,0.0,1.0,0.0
|Intimhälsomarknaden har tillväxtpotential och Ellens varumärke har hög trovärdighet men låg kännedom|,8.97,0.1779,0.141,0.671,0.188
|Ellen växer i Sverige och orderläget idag överstiger omsättningen 2016|,-5.26,0.0,0.0,1.0,0.0
|Halvårsrapport 2017 Ellen AB|,-7.77,0.0,0.0,1.0,0.0
|Ellen har fått en första mindre order från distributören i Iran|,-6.15,0.0,0.0,1.0,0.0
|Ny VD på Ellen|,-7.66,0.3182,0.0,0.566,0.434
|Ellens produkter lanseras nu på Tysklands största web-shop för mamma och barn, Windeln.de|,-9.39,0.128,0.0,0.889,0.111
|Ellen AB avhöll den 22 maj sin årsstämma|,5.1,0.0,0.0,1.0,0.0
|Ellen levererar nu produkter till ytterligare en apotekskedja i Tyskland|,35.04,0.0,0.0,1.0,0.0
|Fler produkter ur Ellens sortiment lanseras nu i Schweiz|,-6.15,0.128,0.0,0.842,0.158
|Kallelse till årsstämma|,-22.29,0.0,0.0,1.0,0.0
|Ellen Genomför nyemission om 16,5 MSEK|,-22.29,0.0,0.0,1.0,0.0
|Ellen vidareutvecklar sin strategi och startar rekrytering av en ny VD|,15.11,0.3182,0.0,0.813,0.187
|Bokslutskommunike Ellen AB 2016|,-12.0,0.0,0.0,1.0,0.0
|Kommuniké från årsstämma i Kakel Max AB (publ)|,-7.48,0.0,0.0,1.0,0.0
|Kakel Max AB (publ) Kvartal 1, 2021|,-7.48,0.0,0.0,1.0,0.0
|Kommuniké från årsstämma i Kakel Max AB (publ)|,30.1,0.0,0.0,1.0,0.0
|Kakel Max AB (publ) Kvartal 1, 2020|,30.1,0.0,0.0,1.0,0.0
|Bokslutskommuniké och kvartal 4, 2019|,-8.62,0.0,0.0,1.0,0.0
|Kakel Max AB (publ) Kvartal 3, 2019|,22.34,0.0,0.0,1.0,0.0
|Bokslutskommuniké och kvartal 4, 2018|,5.29,0.0,0.0,1.0,0.0
|Delårsrapport för tredje kvartalet 2017|,-7.88,0.0,0.0,1.0,0.0
|Kakel Max förvärvar JMW Grossen|,8.13,0.0,0.0,1.0,0.0
|Delårsrapport för andra kvartalet 2017|,-7.08,0.0,0.0,1.0,0.0
|Kakel Max - Förtydligande avseende dagens pressmeddelande gällande garantiåtagande gentemot Nordea i Finland|,-5.24,0.0,0.0,1.0,0.0
|Aktieägarna i Kakel Max kallas härmed till årsstämma|,10.79,0.0,0.0,1.0,0.0
|Fastställande av avstämningsdag för sammanläggning av aktier i Empire AB (publ)|,-14.63,0.296,0.0,0.82,0.18
|Fastställande av avstämningsdag för sammanläggning av aktier i Empire AB (publ)|,-7.34,0.296,0.0,0.82,0.18
|Bokslutskommuniké 2016|,-10.51,0.0,0.0,1.0,0.0
|Fastställande av avstämningsdag för sammanläggning av aktier i Empire AB (publ)|,6.67,0.296,0.0,0.82,0.18
|Kallelse till extra bolagsstämma i Empire AB (publ)|,29.31,0.0,0.0,1.0,0.0
|Empire ingår avtal avseende omvänt förvärv av Kakel Max Holding|,29.31,0.4939,0.0,0.738,0.262
|Delårsrapport Q3 - 2016 i sammandrag|,15.87,0.0,0.0,1.0,0.0
|Delårsrapport Q2 - 2016 i sammandrag|,-26.6,0.0,0.0,1.0,0.0
|Empire tecknar nytt distributionsavtal för Sverige.|,17.5,0.0,0.0,1.0,0.0
|Kvartalsrapport januari - mars 2016|,64.62,0.0,0.0,1.0,0.0
|Aktieägarna i Empire Aktiebolag (publ), 556586-2264, kallas härmed till årsstämma fredag den 27 maj 2016 kl. 14.00|,-6.85,0.0,0.0,1.0,0.0
|Nya datum för Empires rapporter för år 2015.|,-10.34,0.0,0.0,1.0,0.0
|Delårsrapport Q3 - 2015 i sammandrag|,-19.74,0.0,0.0,1.0,0.0
|Empire låter härmed meddela|,-21.0,0.0,0.0,1.0,0.0
|Empire AB (publ):s företrädesemission övertecknades|,-13.51,0.0,0.0,1.0,0.0
|Anmälningssedel Empire teckning utan stöd av teckningsrätter.|,36.0,-0.3089,0.273,0.727,0.0
|INFÖR NYEMISSIONEN:MEDDELANDE FRÅN EMPIRES STYRELSEORDFÖRANDE OCH VD|,36.0,0.0,0.0,1.0,0.0
|Turordning vid tilldelningen av nya aktier till priset 6 öre per aktie|,36.0,0.4939,0.0,0.704,0.296
|KOMMUNIKÉ FRÅN BOLAGSSTÄMMA I EMPIRE|,15.38,0.0,0.0,1.0,0.0
|Delårsrapport januari - mars 2015|,-17.09,0.0,0.0,1.0,0.0
|Årsredovisning och koncernredovisning 2014|,-17.09,0.0,0.0,1.0,0.0
|Ändrat datum för Empire rapport Q1 2015.|,-17.93,0.0,0.0,1.0,0.0
|Information avseende Empire likviditetsbrist, avvikelse mellan bokslutskommuniké samt nytt datum för bolagsstämma.|,19.17,0.0,0.0,1.0,0.0
|C3 Scandinavian Lifestyle tecknar avtal med Alexander "The Mauler" Gustafsson.|,10.75,0.4939,0.0,0.738,0.262
|Delårsrapport Q3 - 2014|,-6.78,0.0,0.0,1.0,0.0
|Empire tecknar distributionsavtal för egna varumärket C3 Scandinavian Lifestyle i Danmark.|,8.18,0.0,0.0,1.0,0.0
|Information gällande BaByliss & Cuisinart.|,-16.29,0.0,0.0,1.0,0.0
|Empire: Senareläggning av delårsrapport januari-mars 2014|,-16.29,0.0,0.0,1.0,0.0
|Endomines AB: Förändring av antalet aktier och röster i Endomines|,-5.76,0.296,0.0,0.804,0.196
|Endomines AB: Endomines meddelar att man återstartat verksamheten vid Orogrande anrikningsverk i Idaho, USA|,13.98,0.0,0.0,1.0,0.0
|Endomines AB: ENDOMINES Halvårsrapport 2021 Återstart av Friday-gruvan i Idaho - USA och Pampalo-gruvan i Finland|,-11.18,0.0,0.0,1.0,0.0
|Endomines AB: Endomines meddelar att guldproduktionen startar vid Friday-gruvan i Idaho, USA.|,28.0,0.0,0.0,1.0,0.0
|Avtal om 68 MW vindkraft har sagts upp av Commerz Real|,-11.83,0.4939,0.0,0.758,0.242
|Avtal om 68 MW vindkraft har sagts upp av Commerz Real|,-11.83,0.4939,0.0,0.758,0.242
|Eolus Vind AB delårsrapport 1 april - 30 juni 2021|,-9.99,0.0,0.0,1.0,0.0
|Eolus Vind AB delårsrapport 1 april – 30 juni 2021|,-9.99,0.0,0.0,1.0,0.0
|Eolus Vind AB delårsrapport 1 januari 2021 - 31 mars 2021|,6.99,0.0,0.0,1.0,0.0
